,team,player,tour,start,end,startelo32,startelo64,endelo32,endelo64
190,EHOME,Y`,MDL Macau,2017-12-08,2017-12-10,1022.7104422372729,1095.76084012352,1019.1484645948442,1084.298148254315
191,LGD.Forever Young,Monet,MDL Macau,2017-12-08,2017-12-10,1129.0342083427663,1154.8021520930577,1134.2750466532698,1174.5491202519588
192,LGD.Forever Young,Super,MDL Macau,2017-12-08,2017-12-10,1129.0342083427663,1154.8021520930577,1134.2750466532698,1174.5491202519588
193,LGD.Forever Young,Inflame,MDL Macau,2017-12-08,2017-12-10,1129.0342083427663,1154.8021520930577,1134.2750466532698,1174.5491202519588
194,LGD.Forever Young,Ahfu,MDL Macau,2017-12-08,2017-12-10,1129.0342083427663,1154.8021520930577,1134.2750466532698,1174.5491202519588
195,LGD.Forever Young,Ddc,MDL Macau,2017-12-08,2017-12-10,1129.0342083427663,1154.8021520930577,1134.2750466532698,1174.5491202519588
196,TNC Pro Team,Raven,MDL Macau,2017-12-08,2017-12-10,1002.4562726702866,1007.0891238446652,1002.4227021400376,1006.9922349082922
197,TNC Pro Team,Kuku,MDL Macau,2017-12-08,2017-12-10,1002.4562726702866,1007.0891238446652,1002.4227021400376,1006.9922349082922
198,TNC Pro Team,Sam H,MDL Macau,2017-12-08,2017-12-10,1002.4562726702866,1007.0891238446652,1002.4227021400376,1006.9922349082922
199,TNC Pro Team,Tims,MDL Macau,2017-12-08,2017-12-10,1002.4562726702866,1007.0891238446652,1002.4227021400376,1006.9922349082922
200,TNC Pro Team,1437,MDL Macau,2017-12-08,2017-12-10,1002.4562726702866,1007.0891238446652,1002.4227021400376,1006.9922349082922
201,Infamous,Kotar? Hayama,MDL Macau,2017-12-08,2017-12-10,977.5128156056822,978.9824497282314,1024.5420543158198,1089.8793843121366
202,Infamous,Papita,MDL Macau,2017-12-08,2017-12-10,977.5128156056822,978.9824497282314,1024.5420543158198,1089.8793843121366
203,Infamous,StingeR,MDL Macau,2017-12-08,2017-12-10,977.5128156056822,978.9824497282314,1024.5420543158198,1089.8793843121366
204,Infamous,Scofield,MDL Macau,2017-12-08,2017-12-10,977.5128156056822,978.9824497282314,1024.5420543158198,1089.8793843121366
205,Infamous,Accel,MDL Macau,2017-12-08,2017-12-10,977.5128156056822,978.9824497282314,1024.5420543158198,1089.8793843121366
206,OG,N0tail,MDL Macau,2017-12-08,2017-12-10,1155.104167367657,1245.6138953301627,1227.255619038219,1371.6255488657005
207,OG,Resolut1on,MDL Macau,2017-12-08,2017-12-10,1155.104167367657,1245.6138953301627,1227.255619038219,1371.6255488657005
208,OG,S4,MDL Macau,2017-12-08,2017-12-10,1155.104167367657,1245.6138953301627,1227.255619038219,1371.6255488657005
209,OG,JerAx,MDL Macau,2017-12-08,2017-12-10,1155.104167367657,1245.6138953301627,1227.255619038219,1371.6255488657005
210,OG,Fly,MDL Macau,2017-12-08,2017-12-10,1155.104167367657,1245.6138953301627,1227.255619038219,1371.6255488657005
211,Natus Vincere,Crystallize,MDL Macau,2017-12-08,2017-12-10,1130.7533669986035,1197.290438543533,1108.4171954614817,1149.064307952425
212,Natus Vincere,Dendi,MDL Macau,2017-12-08,2017-12-10,1130.7533669986035,1197.290438543533,1108.4171954614817,1149.064307952425
213,Natus Vincere,GeneRaL,MDL Macau,2017-12-08,2017-12-10,1130.7533669986035,1197.290438543533,1108.4171954614817,1149.064307952425
214,Natus Vincere,RodjER,MDL Macau,2017-12-08,2017-12-10,1130.7533669986035,1197.290438543533,1108.4171954614817,1149.064307952425
215,Natus Vincere,SoNNeikO,MDL Macau,2017-12-08,2017-12-10,1130.7533669986035,1197.290438543533,1108.4171954614817,1149.064307952425
216,Newbee,Moogy,Perfect World Masters,2017-11-19,2017-11-26,1070.9639727565486,1085.9281495729756,1262.1049627500722,1456.1377480647952
217,Newbee,Sccc,Perfect World Masters,2017-11-19,2017-11-26,1070.9639727565486,1085.9281495729756,1262.1049627500722,1456.1377480647952
218,Newbee,Kpii,Perfect World Masters,2017-11-19,2017-11-26,1070.9639727565486,1085.9281495729756,1262.1049627500722,1456.1377480647952
219,Newbee,Kaka,Perfect World Masters,2017-11-19,2017-11-26,1070.9639727565486,1085.9281495729756,1262.1049627500722,1456.1377480647952
220,Newbee,Faith,Perfect World Masters,2017-11-19,2017-11-26,1070.9639727565486,1085.9281495729756,1262.1049627500722,1456.1377480647952
221,LGD.Forever Young,Monet,Perfect World Masters,2017-11-19,2017-11-26,878.0682192390788,822.1817045152522,1172.8101385112989,1234.98880335396
222,LGD.Forever Young,Super,Perfect World Masters,2017-11-19,2017-11-26,878.0682192390788,822.1817045152522,1172.8101385112989,1234.98880335396
223,LGD.Forever Young,Inflame,Perfect World Masters,2017-11-19,2017-11-26,878.0682192390788,822.1817045152522,1172.8101385112989,1234.98880335396
224,LGD.Forever Young,Ahfu,Perfect World Masters,2017-11-19,2017-11-26,878.0682192390788,822.1817045152522,1172.8101385112989,1234.98880335396
225,LGD.Forever Young,Ddc,Perfect World Masters,2017-11-19,2017-11-26,878.0682192390788,822.1817045152522,1172.8101385112989,1234.98880335396
226,LGD Gaming,Ame,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166003,1257.2817637932542,1110.518864817153,1177.1895380722617
227,LGD Gaming,Fy,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166003,1257.2817637932542,1110.518864817153,1177.1895380722617
228,LGD Gaming,Yao,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166003,1257.2817637932542,1110.518864817153,1177.1895380722617
229,LGD Gaming,Victoria,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166003,1257.2817637932542,1110.518864817153,1177.1895380722617
230,Vici Gaming,Paparazi?,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166003,1257.2817637932542,1110.518864817153,1177.1895380722617
231,Vici Gaming,Ori,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166003,1257.2817637932542,1110.518864817153,1177.1895380722617
232,Vici Gaming,ELeVeN,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166003,1257.2817637932542,1110.518864817153,1177.1895380722617
233,Vici Gaming,LaNm,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166003,1257.2817637932542,1110.518864817153,1177.1895380722617
234,Vici Gaming,Fenrir,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166003,1257.2817637932542,1110.518864817153,1177.1895380722617
235,CompLexity Gaming,Chessie,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166003,1257.2817637932542,1110.518864817153,1177.1895380722617
236,CompLexity Gaming,Limmp,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166003,1257.2817637932542,1110.518864817153,1177.1895380722617
237,CompLexity Gaming,Moo,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166003,1257.2817637932542,1110.518864817153,1177.1895380722617
238,CompLexity Gaming,Zfreek,Perfect World Masters,2017-11-19,2017-11-26,1201.8068690166003,1257.2817637932542,1110.518864817153,1177.1895380722617
239,SG e-sports,Costabile,Perfect World Masters,2017-11-19,2017-11-26,1030.804697978855,1040.1821152178486,980.8060255195701,1009.3222599905165
240,SG e-sports,Liposa,Perfect World Masters,2017-11-19,2017-11-26,1030.804697978855,1040.1821152178486,980.8060255195701,1009.3222599905165
241,SG e-sports,Bardo,Perfect World Masters,2017-11-19,2017-11-26,1030.804697978855,1040.1821152178486,980.8060255195701,1009.3222599905165
242,SG e-sports,Thiolicor,Perfect World Masters,2017-11-19,2017-11-26,1030.804697978855,1040.1821152178486,980.8060255195701,1009.3222599905165
243,Team Kinguin,Exotic Deer,Perfect World Masters,2017-11-19,2017-11-26,1002.1927273525697,989.5971127503711,1238.8837161411243,1296.7711081315026
244,Team Kinguin,Nisha,Perfect World Masters,2017-11-19,2017-11-26,1002.1927273525697,989.5971127503711,1238.8837161411243,1296.7711081315026
245,Team Kinguin,Patos,Perfect World Masters,2017-11-19,2017-11-26,1002.1927273525697,989.5971127503711,1238.8837161411243,1296.7711081315026
246,Team Kinguin,EL lisasH,Perfect World Masters,2017-11-19,2017-11-26,1002.1927273525697,989.5971127503711,1238.8837161411243,1296.7711081315026
247,Team Kinguin,Kacor,Perfect World Masters,2017-11-19,2017-11-26,1002.1927273525697,989.5971127503711,1238.8837161411243,1296.7711081315026
248,Vega Squadron,ALOHADANCE,Perfect World Masters,2017-11-19,2017-11-26,948.7249834308669,911.1099637594538,1000.8092358994522,1047.3095162602096
249,Vega Squadron,G,Perfect World Masters,2017-11-19,2017-11-26,948.7249834308669,911.1099637594538,1000.8092358994522,1047.3095162602096
250,Vega Squadron,AfterLife,Perfect World Masters,2017-11-19,2017-11-26,948.7249834308669,911.1099637594538,1000.8092358994522,1047.3095162602096
251,Vega Squadron,Zayac,Perfect World Masters,2017-11-19,2017-11-26,948.7249834308669,911.1099637594538,1000.8092358994522,1047.3095162602096
252,Vega Squadron,CemaTheSlayeR,Perfect World Masters,2017-11-19,2017-11-26,948.7249834308669,911.1099637594538,1000.8092358994522,1047.3095162602096
253,Mineski,Mushi,Perfect World Masters,2017-11-19,2017-11-26,1081.8488987670655,1104.6243577181795,1078.9361210533539,1118.4879727248074
254,Mineski,NaNa,Perfect World Masters,2017-11-19,2017-11-26,1081.8488987670655,1104.6243577181795,1078.9361210533539,1118.4879727248074
255,Mineski,Iceiceice,Perfect World Masters,2017-11-19,2017-11-26,1081.8488987670655,1104.6243577181795,1078.9361210533539,1118.4879727248074
256,Mineski,Jabz,Perfect World Masters,2017-11-19,2017-11-26,1081.8488987670655,1104.6243577181795,1078.9361210533539,1118.4879727248074
257,Mineski,Ninjaboogie,Perfect World Masters,2017-11-19,2017-11-26,1081.8488987670655,1104.6243577181795,1078.9361210533539,1118.4879727248074
258,Digital Chaos,Mason,China Top 2017,2017-11-19,2017-11-23,1061.58569505546,1073.6456818682807,1059.9137828356927,1071.6463683046716
259,Digital Chaos,Qojqva,China Top 2017,2017-11-19,2017-11-23,1061.58569505546,1073.6456818682807,1059.9137828356927,1071.6463683046716
260,Digital Chaos,MSS,China Top 2017,2017-11-19,2017-11-23,1061.58569505546,1073.6456818682807,1059.9137828356927,1071.6463683046716
261,Digital Chaos,BuLba,China Top 2017,2017-11-19,2017-11-23,1061.58569505546,1073.6456818682807,1059.9137828356927,1071.6463683046716
262,Digital Chaos,DeMoN,China Top 2017,2017-11-19,2017-11-23,1061.58569505546,1073.6456818682807,1059.9137828356927,1071.6463683046716
263,Invictus Gaming,Op,China Top 2017,2017-11-19,2017-11-23,957.2440157104164,920.2719770057325,1025.0935903720328,1045.6822655555738
264,Invictus Gaming,Xxs,China Top 2017,2017-11-19,2017-11-23,957.2440157104164,920.2719770057325,1025.0935903720328,1045.6822655555738
265,Invictus Gaming,BoBoKa,China Top 2017,2017-11-19,2017-11-23,957.2440157104164,920.2719770057325,1025.0935903720328,1045.6822655555738
266,Invictus Gaming,Q,China Top 2017,2017-11-19,2017-11-23,957.2440157104164,920.2719770057325,1025.0935903720328,1045.6822655555738
267,TNC Pro Team,Raven,China Top 2017,2017-11-19,2017-11-23,1030.804697978855,1040.1821152178486,1001.0380758520876,977.2032082960804
268,TNC Pro Team,Kuku,China Top 2017,2017-11-19,2017-11-23,1030.804697978855,1040.1821152178486,1001.0380758520876,977.2032082960804
269,TNC Pro Team,Sam H,China Top 2017,2017-11-19,2017-11-23,1030.804697978855,1040.1821152178486,1001.0380758520876,977.2032082960804
270,TNC Pro Team,Tims,China Top 2017,2017-11-19,2017-11-23,1030.804697978855,1040.1821152178486,1001.0380758520876,977.2032082960804
271,TNC Pro Team,1437,China Top 2017,2017-11-19,2017-11-23,1030.804697978855,1040.1821152178486,1001.0380758520876,977.2032082960804
272,VGJ.Thunder,Sylar,China Top 2017,2017-11-19,2017-11-23,1012.6726629727278,1058.3721017253074,1051.407885787698,1110.280873537809
273,VGJ.Thunder,Yang,China Top 2017,2017-11-19,2017-11-23,1012.6726629727278,1058.3721017253074,1051.407885787698,1110.280873537809
274,VGJ.Thunder,Pain,China Top 2017,2017-11-19,2017-11-23,1012.6726629727278,1058.3721017253074,1051.407885787698,1110.280873537809
275,VGJ.Thunder,Ayo,China Top 2017,2017-11-19,2017-11-23,1012.6726629727278,1058.3721017253074,1051.407885787698,1110.280873537809
276,Virtus.Pro,RAMZES666,Adrenaline Cyber League,2017-11-21,2017-11-22,1163.77155916961,1194.263481412993,1162.6485541924471,1192.9313889690184
277,Virtus.Pro,Noone,Adrenaline Cyber League,2017-11-21,2017-11-22,1163.77155916961,1194.263481412993,1162.6485541924471,1192.9313889690184
278,Virtus.Pro,9pasha,Adrenaline Cyber League,2017-11-21,2017-11-22,1163.77155916961,1194.263481412993,1162.6485541924471,1192.9313889690184
279,Virtus.Pro,Lil,Adrenaline Cyber League,2017-11-21,2017-11-22,1163.77155916961,1194.263481412993,1162.6485541924471,1192.9313889690184
280,Virtus.Pro,Solo,Adrenaline Cyber League,2017-11-21,2017-11-22,1163.77155916961,1194.263481412993,1162.6485541924471,1192.9313889690184
281,Natus Vincere,Crystallize,Adrenaline Cyber League,2017-11-21,2017-11-22,1169.2271652804668,1277.0022359416048,1168.0667504328294,1275.1027920380052
282,Natus Vincere,Dendi,Adrenaline Cyber League,2017-11-21,2017-11-22,1169.2271652804668,1277.0022359416048,1168.0667504328294,1275.1027920380052
283,Natus Vincere,GeneRaL,Adrenaline Cyber League,2017-11-21,2017-11-22,1169.2271652804668,1277.0022359416048,1168.0667504328294,1275.1027920380052
284,Natus Vincere,RodjER,Adrenaline Cyber League,2017-11-21,2017-11-22,1169.2271652804668,1277.0022359416048,1168.0667504328294,1275.1027920380052
285,Natus Vincere,SoNNeikO,Adrenaline Cyber League,2017-11-21,2017-11-22,1169.2271652804668,1277.0022359416048,1168.0667504328294,1275.1027920380052
286,Mousesports,Madara,Adrenaline Cyber League,2017-11-21,2017-11-22,1001.0524601035469,976.8873211827499,1001.0452432342654,977.045808123211
287,Mousesports,ThuG,Adrenaline Cyber League,2017-11-21,2017-11-22,1001.0524601035469,976.8873211827499,1001.0452432342654,977.045808123211
288,Mousesports,SkyLark,Adrenaline Cyber League,2017-11-21,2017-11-22,1001.0524601035469,976.8873211827499,1001.0452432342654,977.045808123211
289,Mousesports,Maybe Next Time,Adrenaline Cyber League,2017-11-21,2017-11-22,1001.0524601035469,976.8873211827499,1001.0452432342654,977.045808123211
290,Mousesports,SsaSpartan,Adrenaline Cyber League,2017-11-21,2017-11-22,1001.0524601035469,976.8873211827499,1001.0452432342654,977.045808123211
291,Team Empire,Silent,Adrenaline Cyber League,2017-11-21,2017-11-22,1013.8776591409389,1009.1105252092494,1070.5295890023283,1105.2468034295482
292,Team Empire,Fn,Adrenaline Cyber League,2017-11-21,2017-11-22,1013.8776591409389,1009.1105252092494,1070.5295890023283,1105.2468034295482
293,Team Empire,Ghostik,Adrenaline Cyber League,2017-11-21,2017-11-22,1013.8776591409389,1009.1105252092494,1070.5295890023283,1105.2468034295482
294,Team Empire,Miposhka,Adrenaline Cyber League,2017-11-21,2017-11-22,1013.8776591409389,1009.1105252092494,1070.5295890023283,1105.2468034295482
295,Newbee,Moogy,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,1151.3818914532308,1244.335389442055,1176.7609233479075,1279.5686209270264
296,Newbee,Sccc,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,1151.3818914532308,1244.335389442055,1176.7609233479075,1279.5686209270264
297,Newbee,Kpii,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,1151.3818914532308,1244.335389442055,1176.7609233479075,1279.5686209270264
298,Newbee,Faith,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,1151.3818914532308,1244.335389442055,1176.7609233479075,1279.5686209270264
299,Newbee,Kaka,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,1151.3818914532308,1244.335389442055,1176.7609233479075,1279.5686209270264
300,LGD Gaming,Ame,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,1024.9123517500734,1041.7063210314643,955.13425900966,916.3378673472814
301,LGD Gaming,Fy,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,1024.9123517500734,1041.7063210314643,955.13425900966,916.3378673472814
302,LGD Gaming,Yao,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,1024.9123517500734,1041.7063210314643,955.13425900966,916.3378673472814
303,LGD Gaming,Victoria,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,1024.9123517500734,1041.7063210314643,955.13425900966,916.3378673472814
304,Vici Gaming,Paparazi?,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,969.5689176961647,966.1929833723451,1198.094680799538,1324.318507918745
305,Vici Gaming,Ori,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,969.5689176961647,966.1929833723451,1198.094680799538,1324.318507918745
306,Vici Gaming,ELeVeN,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,969.5689176961647,966.1929833723451,1198.094680799538,1324.318507918745
307,Vici Gaming,LaNm,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,969.5689176961647,966.1929833723451,1198.094680799538,1324.318507918745
308,Vici Gaming,Fenrir,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,969.5689176961647,966.1929833723451,1198.094680799538,1324.318507918745
309,Invictus Gaming,Op,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,969.5689176961647,966.1929833723451,1198.094680799538,1324.318507918745
310,Invictus Gaming,Xxs,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,969.5689176961647,966.1929833723451,1198.094680799538,1324.318507918745
311,Invictus Gaming,BoBoKa,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,969.5689176961647,966.1929833723451,1198.094680799538,1324.318507918745
312,Invictus Gaming,Q,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,969.5689176961647,966.1929833723451,1198.094680799538,1324.318507918745
313,IG Vitality,Flyby,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,973.5166430221389,936.2903777055712,969.6989881499039,965.2661273758038
314,IG Vitality,Srf,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,973.5166430221389,936.2903777055712,969.6989881499039,965.2661273758038
315,IG Vitality,Super (Su Peng),Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,973.5166430221389,936.2903777055712,969.6989881499039,965.2661273758038
316,IG Vitality,Dogf1ghts,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,973.5166430221389,936.2903777055712,969.6989881499039,965.2661273758038
317,VGJ.Thunder,Sylar,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,N/A,N/A,1005.3593236555026,1037.0937526799094
318,VGJ.Thunder,Yang,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,N/A,N/A,1005.3593236555026,1037.0937526799094
319,VGJ.Thunder,Pain,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,N/A,N/A,1005.3593236555026,1037.0937526799094
320,VGJ.Thunder,Ayo,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,N/A,N/A,1005.3593236555026,1037.0937526799094
321,LGD.Forever Young,Monet,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,951.0394633680614,915.8089545118996,1195.8803501567786,1318.7231723946377
322,LGD.Forever Young,Super,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,951.0394633680614,915.8089545118996,1195.8803501567786,1318.7231723946377
323,LGD.Forever Young,Inflame,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,951.0394633680614,915.8089545118996,1195.8803501567786,1318.7231723946377
324,LGD.Forever Young,Ahfu,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,951.0394633680614,915.8089545118996,1195.8803501567786,1318.7231723946377
325,LGD.Forever Young,Ddc,Dota2 Professional League Season 4 (2017 S2)- Top,2017-09-30,2017-11-12,951.0394633680614,915.8089545118996,1195.8803501567786,1318.7231723946377
