team,player,tour,start,end,startelo32,startelo64,endelo32,endelo64
Virtus.pro,RAMZES666,ESL One Genting 2017,2017-01-06,2017-01-08,1226.5685672310724,1296.591469305622,1239.2877357654722,1319.6115799942875
Virtus.pro,Solo,ESL One Genting 2017,2017-01-06,2017-01-08,1226.5685672310724,1296.591469305622,1239.2877357654722,1319.6115799942875
Virtus.pro,Lil,ESL One Genting 2017,2017-01-06,2017-01-08,1226.5685672310724,1296.591469305622,1239.2877357654722,1319.6115799942875
WarriorsGaming.Unity,Ahjit,ESL One Genting 2017,2017-01-06,2017-01-08,1136.3230217889516,1222.4089055510638,1110.1205928837576,1154.813944570364
WarriorsGaming.Unity,NaNa,ESL One Genting 2017,2017-01-06,2017-01-08,1136.3230217889516,1222.4089055510638,1110.1205928837576,1154.813944570364
WarriorsGaming.Unity,KaNG,ESL One Genting 2017,2017-01-06,2017-01-08,1136.3230217889516,1222.4089055510638,1110.1205928837576,1154.813944570364
WarriorsGaming.Unity,Ahfu,ESL One Genting 2017,2017-01-06,2017-01-08,1136.3230217889516,1222.4089055510638,1110.1205928837576,1154.813944570364
WarriorsGaming.Unity,Wenn,ESL One Genting 2017,2017-01-06,2017-01-08,1136.3230217889516,1222.4089055510638,1110.1205928837576,1154.813944570364
Execration,Nando,ESL One Genting 2017,2017-01-06,2017-01-08,1072.8224794452647,1096.06000331391,1071.6357894000264,1115.6949408333005
Execration,Gabbi,ESL One Genting 2017,2017-01-06,2017-01-08,1072.8224794452647,1096.06000331391,1071.6357894000264,1115.6949408333005
Execration,DJ,ESL One Genting 2017,2017-01-06,2017-01-08,1072.8224794452647,1096.06000331391,1071.6357894000264,1115.6949408333005
Execration,Owa,ESL One Genting 2017,2017-01-06,2017-01-08,1072.8224794452647,1096.06000331391,1071.6357894000264,1115.6949408333005
Execration,Kim0,ESL One Genting 2017,2017-01-06,2017-01-08,1072.8224794452647,1096.06000331391,1071.6357894000264,1115.6949408333005
Vici Gaming,END,World Cyber Arena 2016,2016-12-14,2016-12-16,1106.1310654029821,1194.0122921716438,1107.7414153650318,1191.2456666340486
Vici Gaming,Mikasa,World Cyber Arena 2016,2016-12-14,2016-12-16,1106.1310654029821,1194.0122921716438,1107.7414153650318,1191.2456666340486
Vici Gaming,Yang,World Cyber Arena 2016,2016-12-14,2016-12-16,1106.1310654029821,1194.0122921716438,1107.7414153650318,1191.2456666340486
Vici Gaming,Fy,World Cyber Arena 2016,2016-12-14,2016-12-16,1106.1310654029821,1194.0122921716438,1107.7414153650318,1191.2456666340486
Vici Gaming,Ddc,World Cyber Arena 2016,2016-12-14,2016-12-16,1106.1310654029821,1194.0122921716438,1107.7414153650318,1191.2456666340486
IG Vitality,Paparazi?,World Cyber Arena 2016,2016-12-14,2016-12-16,1127.3578494786696,1182.9180188845062,1159.4392108615673,1257.5061428282954
IG Vitality,InJuly,World Cyber Arena 2016,2016-12-14,2016-12-16,1127.3578494786696,1182.9180188845062,1159.4392108615673,1257.5061428282954
IG Vitality,Dogf1ghts,World Cyber Arena 2016,2016-12-14,2016-12-16,1127.3578494786696,1182.9180188845062,1159.4392108615673,1257.5061428282954
Newbee,Sccc,World Cyber Arena 2016,2016-12-14,2016-12-16,1184.8690482893498,1172.784428695131,1182.3423939594888,1170.4229380673878
Newbee,Kpii,World Cyber Arena 2016,2016-12-14,2016-12-16,1184.8690482893498,1172.784428695131,1182.3423939594888,1170.4229380673878
Newbee,Kaka,World Cyber Arena 2016,2016-12-14,2016-12-16,1184.8690482893498,1172.784428695131,1182.3423939594888,1170.4229380673878
Newbee,Faith,World Cyber Arena 2016,2016-12-14,2016-12-16,1184.8690482893498,1172.784428695131,1182.3423939594888,1170.4229380673878
WarriorsGaming.Unity,Ahjit,World Cyber Arena 2016,2016-12-14,2016-12-16,1062.7172649982676,1070.6872845859828,1061.860091498262,1069.7211827137767
WarriorsGaming.Unity,NaNa,World Cyber Arena 2016,2016-12-14,2016-12-16,1062.7172649982676,1070.6872845859828,1061.860091498262,1069.7211827137767
WarriorsGaming.Unity,KaNG,World Cyber Arena 2016,2016-12-14,2016-12-16,1062.7172649982676,1070.6872845859828,1061.860091498262,1069.7211827137767
WarriorsGaming.Unity,Ahfu,World Cyber Arena 2016,2016-12-14,2016-12-16,1062.7172649982676,1070.6872845859828,1061.860091498262,1069.7211827137767
WarriorsGaming.Unity,Wenn,World Cyber Arena 2016,2016-12-14,2016-12-16,1062.7172649982676,1070.6872845859828,1061.860091498262,1069.7211827137767
Prodota Gaming,33,World Cyber Arena 2016,2016-12-14,2016-12-16,985.437192207975,1013.6822963222828,975.1267211898714,996.9865214216559
Prodota Gaming,SexyBamboe,World Cyber Arena 2016,2016-12-14,2016-12-16,985.437192207975,1013.6822963222828,975.1267211898714,996.9865214216559
Prodota Gaming,BOne7,World Cyber Arena 2016,2016-12-14,2016-12-16,985.437192207975,1013.6822963222828,975.1267211898714,996.9865214216559
Prodota Gaming,Biver,World Cyber Arena 2016,2016-12-14,2016-12-16,985.437192207975,1013.6822963222828,975.1267211898714,996.9865214216559
Vega Squadron,Fn,World Cyber Arena 2016,2016-12-14,2016-12-16,1005.8687488911273,1029.9707832842007,1005.7885391430173,1029.5611646376233
Vega Squadron,G,World Cyber Arena 2016,2016-12-14,2016-12-16,1005.8687488911273,1029.9707832842007,1005.7885391430173,1029.5611646376233
Vega Squadron,Mag~,World Cyber Arena 2016,2016-12-14,2016-12-16,1005.8687488911273,1029.9707832842007,1005.7885391430173,1029.5611646376233
Vega Squadron,SoNNeikO,World Cyber Arena 2016,2016-12-14,2016-12-16,1005.8687488911273,1029.9707832842007,1005.7885391430173,1029.5611646376233
Vega Squadron,CemaTheSlayeR,World Cyber Arena 2016,2016-12-14,2016-12-16,1005.8687488911273,1029.9707832842007,1005.7885391430173,1029.5611646376233
VINCE TE IPSUM,Lanaro,World Cyber Arena 2016,2016-12-14,2016-12-16,N/A,N/A,N/A,N/A
VINCE TE IPSUM,Duster,World Cyber Arena 2016,2016-12-14,2016-12-16,N/A,N/A,N/A,N/A
We Are Young,Gintoki,World Cyber Arena 2016,2016-12-14,2016-12-16,1069.7119678177041,1168.2636358999764,1069.1173861685422,1146.04175281991
We Are Young,Shining,World Cyber Arena 2016,2016-12-14,2016-12-16,1069.7119678177041,1168.2636358999764,1069.1173861685422,1146.04175281991
Wings Gaming,Shadow (player),The Boston Major 2016,2016-12-03,2016-12-10,1178.4639932351645,1250.3932230027178,1167.8688848993456,1214.8747304717122
Wings Gaming,BLink,The Boston Major 2016,2016-12-03,2016-12-10,1178.4639932351645,1250.3932230027178,1167.8688848993456,1214.8747304717122
Wings Gaming,Faith bian,The Boston Major 2016,2016-12-03,2016-12-10,1178.4639932351645,1250.3932230027178,1167.8688848993456,1214.8747304717122
Wings Gaming,Y`,The Boston Major 2016,2016-12-03,2016-12-10,1178.4639932351645,1250.3932230027178,1167.8688848993456,1214.8747304717122
Wings Gaming,Iceice,The Boston Major 2016,2016-12-03,2016-12-10,1178.4639932351645,1250.3932230027178,1167.8688848993456,1214.8747304717122
Digital Chaos,Resolut1on,The Boston Major 2016,2016-12-03,2016-12-10,1157.1820733980874,1276.1887379436077,1156.8669021944377,1242.5901792780849
Digital Chaos,W33,The Boston Major 2016,2016-12-03,2016-12-10,1157.1820733980874,1276.1887379436077,1156.8669021944377,1242.5901792780849
Digital Chaos,MoonMeander,The Boston Major 2016,2016-12-03,2016-12-10,1157.1820733980874,1276.1887379436077,1156.8669021944377,1242.5901792780849
Digital Chaos,MiSeRy,The Boston Major 2016,2016-12-03,2016-12-10,1157.1820733980874,1276.1887379436077,1156.8669021944377,1242.5901792780849
Digital Chaos,Saksa,The Boston Major 2016,2016-12-03,2016-12-10,1157.1820733980874,1276.1887379436077,1156.8669021944377,1242.5901792780849
Evil Geniuses,Arteezy,The Boston Major 2016,2016-12-03,2016-12-10,1169.64047027033,1245.3681351435862,1176.3450673507841,1262.8554589874693
Evil Geniuses,UNiVeRsE,The Boston Major 2016,2016-12-03,2016-12-10,1169.64047027033,1245.3681351435862,1176.3450673507841,1262.8554589874693
Evil Geniuses,Zai,The Boston Major 2016,2016-12-03,2016-12-10,1169.64047027033,1245.3681351435862,1176.3450673507841,1262.8554589874693
Evil Geniuses,Cr1t-,The Boston Major 2016,2016-12-03,2016-12-10,1169.64047027033,1245.3681351435862,1176.3450673507841,1262.8554589874693
Newbee,Sccc,The Boston Major 2016,2016-12-03,2016-12-10,1278.9011308552879,1356.358239580141,1235.7345917248144,1267.1499268372986
Newbee,Kpii,The Boston Major 2016,2016-12-03,2016-12-10,1278.9011308552879,1356.358239580141,1235.7345917248144,1267.1499268372986
Newbee,Faith,The Boston Major 2016,2016-12-03,2016-12-10,1278.9011308552879,1356.358239580141,1235.7345917248144,1267.1499268372986
Newbee,Kaka,The Boston Major 2016,2016-12-03,2016-12-10,1278.9011308552879,1356.358239580141,1235.7345917248144,1267.1499268372986
EHOME,Sylar,The Boston Major 2016,2016-12-03,2016-12-10,1047.507290690273,1089.0380735556075,965.114187420502,981.9961421654813
EHOME,Old chicken,The Boston Major 2016,2016-12-03,2016-12-10,1047.507290690273,1089.0380735556075,965.114187420502,981.9961421654813
EHOME,ELeVeN,The Boston Major 2016,2016-12-03,2016-12-10,1047.507290690273,1089.0380735556075,965.114187420502,981.9961421654813
EHOME,LaNm,The Boston Major 2016,2016-12-03,2016-12-10,1047.507290690273,1089.0380735556075,965.114187420502,981.9961421654813
EHOME,Garder,The Boston Major 2016,2016-12-03,2016-12-10,1047.507290690273,1089.0380735556075,965.114187420502,981.9961421654813
LGD Gaming,Ame,The Boston Major 2016,2016-12-03,2016-12-10,1171.5509652623425,1257.1224382357102,1163.776277541267,1209.0014477702648
LGD Gaming,Maybe,The Boston Major 2016,2016-12-03,2016-12-10,1171.5509652623425,1257.1224382357102,1163.776277541267,1209.0014477702648
LGD Gaming,Jixing,The Boston Major 2016,2016-12-03,2016-12-10,1171.5509652623425,1257.1224382357102,1163.776277541267,1209.0014477702648
LGD Gaming,Xz,The Boston Major 2016,2016-12-03,2016-12-10,1171.5509652623425,1257.1224382357102,1163.776277541267,1209.0014477702648
LGD Gaming,Victoria,The Boston Major 2016,2016-12-03,2016-12-10,1171.5509652623425,1257.1224382357102,1163.776277541267,1209.0014477702648
OG,N0tail,The Boston Major 2016,2016-12-03,2016-12-10,1202.0277873667926,1318.634206583617,1270.5115575635969,1428.2691305843198
OG,Ana,The Boston Major 2016,2016-12-03,2016-12-10,1202.0277873667926,1318.634206583617,1270.5115575635969,1428.2691305843198
OG,S4,The Boston Major 2016,2016-12-03,2016-12-10,1202.0277873667926,1318.634206583617,1270.5115575635969,1428.2691305843198
OG,JerAx,The Boston Major 2016,2016-12-03,2016-12-10,1202.0277873667926,1318.634206583617,1270.5115575635969,1428.2691305843198
OG,Fly,The Boston Major 2016,2016-12-03,2016-12-10,1202.0277873667926,1318.634206583617,1270.5115575635969,1428.2691305843198
MVP Phoenix,Velo,The Boston Major 2016,2016-12-03,2016-12-10,976.5612006140582,982.4179138002772,964.4675493046453,967.0863766126266
MVP Phoenix,QO,The Boston Major 2016,2016-12-03,2016-12-10,976.5612006140582,982.4179138002772,964.4675493046453,967.0863766126266
MVP Phoenix,Forev,The Boston Major 2016,2016-12-03,2016-12-10,976.5612006140582,982.4179138002772,964.4675493046453,967.0863766126266
MVP Phoenix,Febby,The Boston Major 2016,2016-12-03,2016-12-10,976.5612006140582,982.4179138002772,964.4675493046453,967.0863766126266
MVP Phoenix,DuBu,The Boston Major 2016,2016-12-03,2016-12-10,976.5612006140582,982.4179138002772,964.4675493046453,967.0863766126266
Team NP,Aui 2000,The Boston Major 2016,2016-12-03,2016-12-10,1074.398489152875,1107.371487009067,1053.8598165116289,1102.7476169481306
Team NP,EternaLEnVy,The Boston Major 2016,2016-12-03,2016-12-10,1074.398489152875,1107.371487009067,1053.8598165116289,1102.7476169481306
Team NP,MSS,The Boston Major 2016,2016-12-03,2016-12-10,1074.398489152875,1107.371487009067,1053.8598165116289,1102.7476169481306
Team NP,SVG,The Boston Major 2016,2016-12-03,2016-12-10,1074.398489152875,1107.371487009067,1053.8598165116289,1102.7476169481306
Team NP,1437,The Boston Major 2016,2016-12-03,2016-12-10,1074.398489152875,1107.371487009067,1053.8598165116289,1102.7476169481306
CompLexity Gaming,Moo,The Boston Major 2016,2016-12-03,2016-12-10,1004.5226467717082,993.2598416672474,1027.9138933131203,1066.3655942251048
CompLexity Gaming,CanceL^^,The Boston Major 2016,2016-12-03,2016-12-10,1004.5226467717082,993.2598416672474,1027.9138933131203,1066.3655942251048
CompLexity Gaming,Monkeys-forever,The Boston Major 2016,2016-12-03,2016-12-10,1004.5226467717082,993.2598416672474,1027.9138933131203,1066.3655942251048
CompLexity Gaming,Zfreek,The Boston Major 2016,2016-12-03,2016-12-10,1004.5226467717082,993.2598416672474,1027.9138933131203,1066.3655942251048
CompLexity Gaming,Melonzz,The Boston Major 2016,2016-12-03,2016-12-10,1004.5226467717082,993.2598416672474,1027.9138933131203,1066.3655942251048
LGD.Forever Young,Super,The Boston Major 2016,2016-12-03,2016-12-10,1066.463109659285,1054.4186876251458,1081.4263690310797,1123.6847857754103
LGD.Forever Young,Yao,The Boston Major 2016,2016-12-03,2016-12-10,1066.463109659285,1054.4186876251458,1081.4263690310797,1123.6847857754103
LGD.Forever Young,Xiao8,The Boston Major 2016,2016-12-03,2016-12-10,1066.463109659285,1054.4186876251458,1081.4263690310797,1123.6847857754103
IG Vitality,Paparazi?,The Boston Major 2016,2016-12-03,2016-12-10,1187.3564130292518,1305.1427958682632,1117.5518175916663,1168.3218713073481
IG Vitality,InJuly,The Boston Major 2016,2016-12-03,2016-12-10,1187.3564130292518,1305.1427958682632,1117.5518175916663,1168.3218713073481
Ad Finem,Madara,The Boston Major 2016,2016-12-03,2016-12-10,1053.3107768057523,1090.787306477315,1129.7692535263789,1253.902606916014
Ad Finem,ThuG,The Boston Major 2016,2016-12-03,2016-12-10,1053.3107768057523,1090.787306477315,1129.7692535263789,1253.902606916014
Ad Finem,SkyLark,The Boston Major 2016,2016-12-03,2016-12-10,1053.3107768057523,1090.787306477315,1129.7692535263789,1253.902606916014
Ad Finem,Maybe Next Time,The Boston Major 2016,2016-12-03,2016-12-10,1053.3107768057523,1090.787306477315,1129.7692535263789,1253.902606916014
Ad Finem,SsaSpartan,The Boston Major 2016,2016-12-03,2016-12-10,1053.3107768057523,1090.787306477315,1129.7692535263789,1253.902606916014
Virtus.pro,RAMZES666,The Boston Major 2016,2016-12-03,2016-12-10,1332.120416027826,1502.5182614697237,1286.0877497597587,1392.465456996571
Virtus.pro,9pasha,The Boston Major 2016,2016-12-03,2016-12-10,1332.120416027826,1502.5182614697237,1286.0877497597587,1392.465456996571
Virtus.pro,Lil,The Boston Major 2016,2016-12-03,2016-12-10,1332.120416027826,1502.5182614697237,1286.0877497597587,1392.465456996571
Virtus.pro,Solo,The Boston Major 2016,2016-12-03,2016-12-10,1332.120416027826,1502.5182614697237,1286.0877497597587,1392.465456996571
Team Faceless,Black^,The Boston Major 2016,2016-12-03,2016-12-10,1148.0260241269102,1178.612181492021,1058.667399173718,1042.412417135268
Team Faceless,Jabz,The Boston Major 2016,2016-12-03,2016-12-10,1148.0260241269102,1178.612181492021,1058.667399173718,1042.412417135268
Team Faceless,Iceiceice,The Boston Major 2016,2016-12-03,2016-12-10,1148.0260241269102,1178.612181492021,1058.667399173718,1042.412417135268
Team Faceless,Xy-,The Boston Major 2016,2016-12-03,2016-12-10,1148.0260241269102,1178.612181492021,1058.667399173718,1042.412417135268
Team Faceless,NutZ,The Boston Major 2016,2016-12-03,2016-12-10,1148.0260241269102,1178.612181492021,1058.667399173718,1042.412417135268
WarriorsGaming.Unity,Ahjit,The Boston Major 2016,2016-12-03,2016-12-10,1127.560289409651,1208.2624559664714,1119.9042437055552,1204.427101987996
WarriorsGaming.Unity,NaNa,The Boston Major 2016,2016-12-03,2016-12-10,1127.560289409651,1208.2624559664714,1119.9042437055552,1204.427101987996
WarriorsGaming.Unity,KaNG,The Boston Major 2016,2016-12-03,2016-12-10,1127.560289409651,1208.2624559664714,1119.9042437055552,1204.427101987996
WarriorsGaming.Unity,Ahfu,The Boston Major 2016,2016-12-03,2016-12-10,1127.560289409651,1208.2624559664714,1119.9042437055552,1204.427101987996
WarriorsGaming.Unity,XNova-,The Boston Major 2016,2016-12-03,2016-12-10,1127.560289409651,1208.2624559664714,1119.9042437055552,1204.427101987996
Wings Gaming,Shadow (player),The Summit 6,2016-11-16,2016-11-20,1226.1698448598038,1329.8791622883587,1205.7674109879886,1280.591851669063
Wings Gaming,BLink,The Summit 6,2016-11-16,2016-11-20,1226.1698448598038,1329.8791622883587,1205.7674109879886,1280.591851669063
Wings Gaming,Faith bian,The Summit 6,2016-11-16,2016-11-20,1226.1698448598038,1329.8791622883587,1205.7674109879886,1280.591851669063
Wings Gaming,Y`,The Summit 6,2016-11-16,2016-11-20,1226.1698448598038,1329.8791622883587,1205.7674109879886,1280.591851669063
Wings Gaming,Iceice,The Summit 6,2016-11-16,2016-11-20,1226.1698448598038,1329.8791622883587,1205.7674109879886,1280.591851669063
Digital Chaos,Resolut1on,The Summit 6,2016-11-16,2016-11-20,1142.4001543601103,1211.9864641905947,1111.2705882657992,1162.007743663524
Digital Chaos,W33,The Summit 6,2016-11-16,2016-11-20,1142.4001543601103,1211.9864641905947,1111.2705882657992,1162.007743663524
Digital Chaos,MoonMeander,The Summit 6,2016-11-16,2016-11-20,1142.4001543601103,1211.9864641905947,1111.2705882657992,1162.007743663524
Digital Chaos,MiSeRy,The Summit 6,2016-11-16,2016-11-20,1142.4001543601103,1211.9864641905947,1111.2705882657992,1162.007743663524
Digital Chaos,Saksa,The Summit 6,2016-11-16,2016-11-20,1142.4001543601103,1211.9864641905947,1111.2705882657992,1162.007743663524
Evil Geniuses,Arteezy,The Summit 6,2016-11-16,2016-11-20,1192.9071046277977,1263.9070358636006,1203.7320179009494,1305.457388099104
Evil Geniuses,UNiVeRsE,The Summit 6,2016-11-16,2016-11-20,1192.9071046277977,1263.9070358636006,1203.7320179009494,1305.457388099104
Evil Geniuses,Zai,The Summit 6,2016-11-16,2016-11-20,1192.9071046277977,1263.9070358636006,1203.7320179009494,1305.457388099104
Evil Geniuses,Cr1t-,The Summit 6,2016-11-16,2016-11-20,1192.9071046277977,1263.9070358636006,1203.7320179009494,1305.457388099104
OG,N0tail,The Summit 6,2016-11-16,2016-11-20,1145.8152919710137,1206.8840115170426,1201.6714411966552,1312.0102583589362
OG,Ana,The Summit 6,2016-11-16,2016-11-20,1145.8152919710137,1206.8840115170426,1201.6714411966552,1312.0102583589362
OG,S4,The Summit 6,2016-11-16,2016-11-20,1145.8152919710137,1206.8840115170426,1201.6714411966552,1312.0102583589362
OG,JerAx,The Summit 6,2016-11-16,2016-11-20,1145.8152919710137,1206.8840115170426,1201.6714411966552,1312.0102583589362
OG,Fly,The Summit 6,2016-11-16,2016-11-20,1145.8152919710137,1206.8840115170426,1201.6714411966552,1312.0102583589362
EHOME,Sylar,The Summit 6,2016-11-16,2016-11-20,958.8502234726283,978.7634378636657,959.9673467616461,979.3399624560993
EHOME,Old chicken,The Summit 6,2016-11-16,2016-11-20,958.8502234726283,978.7634378636657,959.9673467616461,979.3399624560993
EHOME,ELeVeN,The Summit 6,2016-11-16,2016-11-20,958.8502234726283,978.7634378636657,959.9673467616461,979.3399624560993
EHOME,LaNm,The Summit 6,2016-11-16,2016-11-20,958.8502234726283,978.7634378636657,959.9673467616461,979.3399624560993
EHOME,Garder,The Summit 6,2016-11-16,2016-11-20,958.8502234726283,978.7634378636657,959.9673467616461,979.3399624560993
